secteur,forme,region,anciennete,nb_employes,experience_dirigeant,ca,resultat_net,fonds_propres,dettes,tresorerie,ratio_endettement,marge,incidents,utilisation_decouvert,anciennete_banque,montant_credit,duree,ratio_credit_ca,garantie,ltv,default
Commerce,SAS,Koudougou,15,116,17,171128427.34639338,6510179.274847259,99823804.01610634,121365605.0070369,29089554.196795236,0.7092077388251341,0.03804265238568187,0,0.623807263920875,4,40700509.41228384,36,0.2378360512242598,35905647.071014464,1.1335406191618287,0
Agroalimentaire,SAS,Ouahigouya,4,131,26,176278340.8729667,9642634.262496509,53309402.54278572,39450525.59722602,3197221.748201065,0.22379678298456226,0.05470118571994832,0,0.47816536327669157,10,287793984.39077675,60,1.632611147606459,221813530.03812826,1.2974591060396852,0
BTP,SARL,Bobo,1,52,4,335245351.61556053,-38885011.04351296,198228533.34997988,206289983.5465357,14937100.155580375,0.6153403247872525,-0.11598970979351261,0,0.663317843674481,13,100428385.84989475,12,0.2995668258066112,101735215.29439269,0.9871546008850883,0
Services,SAS,Banfora,14,114,23,92636497.56174013,7254090.099590906,10839236.728291158,42272072.15411204,8747099.09703476,0.4563220033868256,0.07830704193837013,0,0.5417680033766924,10,47081553.39431628,36,0.508239782737225,31282205.46634497,1.5050586329333164,0
Transport,SAS,Koudougou,13,198,19,69124760.29858328,6147825.531730969,40947489.804540455,34656948.1827737,12979304.629628813,0.5013680775611167,0.08893810995040759,0,0.471874586771291,6,113765077.31722605,48,1.6457934439963284,73163648.53026251,1.5549399135032154,0
BTP,Entreprise Individuelle,Fada,18,80,22,457950770.9653427,60800579.78925031,208550417.21009898,271388459.6114575,77617009.2124813,0.5926149202443334,0.13276662830173866,1,0.6848234920670627,7,132926768.63801521,12,0.29026431893063676,137548909.09941292,0.9663963858989454,0
BTP,SARL,Bobo,1,195,5,50000000.0,4749328.61934314,6047150.7613775525,18370530.512960993,1185703.9087529448,0.36741061025921984,0.0949865723868628,1,0.4472167398935514,3,53788565.8884429,60,1.075771317768858,61224391.22398148,0.8785479906474598,0
Transport,SA,Ouahigouya,3,114,26,202592665.71100217,-20283287.314118873,119932586.77455646,62683808.434193134,16597672.176218357,0.3094080835266337,-0.10011856669605662,0,0.12203151517858479,12,282402841.7712144,24,1.393944054095528,99358539.02294686,2.8422604091027694,0
BTP,Entreprise Individuelle,Fada,9,111,29,200548183.76867336,24175171.535284907,107422394.82021174,46483672.69247144,29189541.72736263,0.23178306489222078,0.12054545237452902,0,0.3151993466543491,9,239062422.64232472,24,1.1920448151157352,95376431.53524761,2.5065146472163415,0
Agroalimentaire,SARL,Fada,5,164,23,152275242.66326687,20671994.86079809,69096290.08736774,104794830.99623604,-2823988.156670916,0.6881934920174357,0.13575414164015492,0,0.4848461869924896,2,153807238.49695718,36,1.0100607019689871,108556775.53617929,1.4168368371046267,0
Services,SARL,Koudougou,20,10,22,247022726.45493233,-7653106.328677065,82484882.64319174,80474553.17189658,44778219.21818798,0.32577793277080774,-0.030981385553095347,0,0.8654170352961204,11,248654262.5226454,24,1.006604801473644,142316038.50882846,1.747197751764432,0
BTP,Entreprise Individuelle,Bobo,9,122,19,270204794.65257454,9504245.392477099,99479924.6189992,214603325.69501314,33868135.1336127,0.7942247137803273,0.035174229253398415,0,0.4055962104358064,14,116323838.31593296,24,0.4305024952110879,96064487.15224661,1.2108932422819119,1
Industrie,SARL,Bobo,20,136,18,132205816.80137356,11798345.443360139,76473129.07088459,79311354.52654284,6984334.101218909,0.5999082071078649,0.08924225672374167,1,0.9979662998077837,4,164318285.44193566,12,1.2428975473054107,113004683.30905056,1.4540838541403653,0
Services,SA,Ouaga,24,46,20,275496235.790934,28645406.596577834,51698371.549025655,69906013.40251938,46876981.56724179,0.25374580237665745,0.10397748816544988,2,0.6597444282694604,12,99181537.47503003,48,0.3600104995637617,82940700.2828097,1.1958126364600565,0
Services,SARL,Ouahigouya,4,39,19,321902782.2791573,38310135.05354753,43232611.82043029,135525883.26114425,61349795.32757825,0.42101494836914727,0.11901150646260834,0,0.8906403175312186,3,132241690.25618654,48,0.4108125109074243,41455359.48959777,3.1899781327277945,0
Commerce,SAS,Banfora,7,83,1,50000000.0,-2586910.771517494,22305401.546111938,34567213.406123795,8593299.044638645,0.6913442681224758,-0.051738215430349885,0,0.9465095411798654,13,173347105.66345698,12,3.4669421132691394,197963955.516556,0.8756498384321267,0
Services,SAS,Koudougou,7,142,3,179153361.35989088,15403737.290086824,19412260.44354603,89174658.17672682,18571334.496467885,0.4977559868251033,0.0859807327820277,1,0.558108441216524,2,127775856.13590616,48,0.7132205344404596,118448195.75298361,1.0787488599858017,0
Transport,Entreprise Individuelle,Banfora,11,86,2,50000000.0,3557843.730847924,5957680.549786274,11454921.066818146,1048978.636479863,0.22909842133636293,0.07115687461695848,0,0.5841946353345618,2,161927538.52039003,12,3.2385507704078007,51351922.935208194,3.1532906513490726,0
Commerce,SARL,Bobo,17,153,23,333253513.30271584,39271082.379437365,161719106.2472289,170101960.9699828,15773810.825707812,0.5104281100720703,0.11784146546645673,0,0.5158021016654792,8,80058284.8290271,12,0.24023238055499493,84247653.02001315,0.9502731762748232,0
Agroalimentaire,Entreprise Individuelle,Fada,1,58,18,259568119.63744342,37943852.006208025,44726947.68266765,113753375.78963889,-6328902.394652204,0.4382409363234824,0.14618070993928994,0,0.08829859010767127,4,284859801.1629012,12,1.0974375495757507,322966206.27198416,0.882011169066426,0
Transport,SA,Ouahigouya,23,58,23,70068498.3136229,7989213.654806334,17030569.739886668,24898880.86795998,12616929.658243772,0.3553505707588295,0.1140200496241126,1,0.7693245039036807,13,22682684.227698583,48,0.3237215692303278,17980065.82720179,1.2615462282336178,0
Industrie,SAS,Koudougou,14,35,22,170875398.11455464,-20360123.90909648,48677947.31724962,46826116.24176683,7923654.544354188,0.2740366182519421,-0.11915187401902688,0,0.5919725928760583,4,125105046.1553078,24,0.7321419439879668,91705742.45226972,1.3642007884121488,0
Services,SAS,Banfora,5,66,19,56340008.87717238,7173311.867588666,10132997.426143192,27475803.511933554,3964999.8621492577,0.48767836675059684,0.1273218093242992,0,0.7799213165357953,9,220640288.4087887,48,3.9162274342165904,207810471.919906,1.061738065316687,0
BTP,SARL,Koudougou,12,187,29,400758764.3413943,28649979.966415424,207471725.86514318,111060034.71817803,6755597.765196911,0.2771244065009876,0.07148934100916972,1,0.7971388400703923,4,95182251.75101717,48,0.2375051033692036,85207985.99276787,1.1170578748228583,1
Commerce,Entreprise Individuelle,Ouaga,17,97,8,194197123.00097522,-12457123.3070084,56944074.18219013,126609928.53968894,36736053.086513706,0.6519660362787822,-0.06414679638145743,0,0.5379147001977388,6,176205368.44327813,24,0.90735313541382,190787649.26268798,0.9235680041356761,0
Services,SA,Bobo,20,157,13,219611289.3482621,-13522924.707693676,31269315.528790906,172436608.11271676,27800604.584370993,0.7851900902929667,-0.061576637284110045,0,0.7043140275790375,6,198201896.48057455,60,0.902512330166523,108941425.03390856,1.8193437107958081,0
BTP,SA,Banfora,16,186,8,247961505.4826714,29959031.096035134,55222340.48596751,147037650.169713,-8610024.480932478,0.5929857938372156,0.12082129860325758,0,0.9131087869195494,5,282986082.77382326,12,1.1412500590483772,150873671.84032518,1.8756492058688492,0
Services,SAS,Banfora,17,142,16,94340434.15291022,8943526.417314287,41096017.555601865,29876609.6798649,1147.0182069739426,0.31668933843827624,0.09480056454709877,0,0.911573140137698,11,231585053.34780794,48,2.4547804494141605,81465624.95227976,2.842733404223731,0
Transport,SARL,Banfora,20,65,14,407614012.30506074,11652021.485400071,132757825.11935666,218659131.4972358,39173196.90937176,0.5364367389156142,0.0285859198497809,0,0.7369220622829524,14,24364523.737101898,48,0.05977351857783374,7601834.72010988,3.2050846452433426,0
Commerce,Entreprise Individuelle,Bobo,21,86,27,50000000.0,5015648.27435915,20641830.309718966,22334699.1386592,429147.39957509923,0.446693982773184,0.10031296548718299,0,0.7974644903726232,3,156155855.03746173,36,3.1231171007492344,94427762.74046047,1.6537070296440686,0
BTP,SA,Fada,11,71,6,96832989.20683014,6081253.520370901,18208850.9186513,75850245.40030971,10052846.723675894,0.7833099651431559,0.06280146435820198,0,0.02052251171251529,3,71885143.38670167,24,0.7423621224080856,30691062.133374766,2.3422175183872413,0
Commerce,SA,Koudougou,19,139,8,52971537.238845915,6388729.025871934,18479286.338271927,21161214.63445918,5703794.127341397,0.3994827361540285,0.120606826965687,0,0.034934808918159366,12,82656319.34385785,48,1.5603911770799628,74720044.55059677,1.1062134644190023,0
Industrie,SAS,Banfora,9,184,1,126987555.03306295,12815424.517407127,21789122.891872674,62858417.548754305,3936429.9456160637,0.49499667532293423,0.10091874368374489,1,0.19027509223368944,2,54694248.567145064,48,0.4307055801877961,36697491.69241413,1.4904083642984,0
BTP,SAS,Ouahigouya,2,63,4,248785056.5920034,14911452.399014987,112996800.41932045,127198448.69031169,39824519.3050265,0.5112784924976888,0.05993709028701477,0,0.907351271516869,11,162291767.32032368,36,0.6523372807976769,192148731.938637,0.8446153439729793,0
Transport,SAS,Ouahigouya,24,23,9,276035033.35077703,38599055.1870596,147919773.485961,180673103.90859935,36067450.63977429,0.6545296142863337,0.13983389977173327,0,0.02164068997458468,11,53327441.82405998,60,0.19319084674405465,44048323.90789337,1.21065768440065,0
Agroalimentaire,SA,Ouahigouya,23,3,23,375594371.70126975,44597483.638323836,42853499.08861803,167128268.1152862,35936747.61649446,0.4449701079339182,0.1187384236784959,1,0.6105374273067323,14,122296860.44993152,36,0.3256088739987849,142355572.78378433,0.8590942950697207,0
Agroalimentaire,Entreprise Individuelle,Fada,15,106,28,253107491.48273686,-13306627.3262906,100518199.32187253,72532606.43574317,-2157422.1773168864,0.28656839041324955,-0.05257302835383747,0,0.3121387916632715,3,36563706.7504382,48,0.14445920401740467,34840607.98176541,1.0494566216977215,0
Commerce,SARL,Fada,11,4,14,304562441.08772206,12935106.802580228,157648668.9405923,132252166.1669016,-14370059.544098636,0.43423662384164263,0.042471116124442196,0,0.4989240983592872,7,111936416.50296453,24,0.36753191267837215,80352070.93277153,1.393074443552535,0
BTP,SAS,Fada,4,24,11,213054188.70329553,11117821.364921115,126873837.56009944,64675142.32478181,29375238.317582764,0.30356193754467786,0.052183068695279514,1,0.9331635115498803,11,280955805.0042929,24,1.3187058499730264,246670051.80349714,1.1389943892666328,0
BTP,SAS,Koudougou,11,149,13,71787501.69850054,-2543322.066987917,25071434.179809522,22425781.77770711,7785142.766461677,0.31239117182114623,-0.035428479983459854,0,0.6519330594757505,1,153726885.27138957,24,2.141415728841286,46429775.181106694,3.310954762795071,0
BTP,SARL,Ouahigouya,19,167,14,142847237.26791465,19794177.077554207,40069103.22348731,104226270.62115726,-6683979.31384672,0.7296344865646753,0.13856884778548137,0,0.3371876948353899,13,112372268.84173805,48,0.7866604282376157,92965096.72761247,1.2087576176141521,0
Commerce,SAS,Koudougou,19,187,24,296707215.23985505,22663884.612947736,77622819.6777805,110527033.52478017,-5277593.063005346,0.3725121191792766,0.07638467637069926,1,0.15058049410342278,12,53670496.5762415,60,0.18088706246275416,18226911.95982353,2.9445743027971005,0
BTP,SAS,Koudougou,14,34,7,367891697.51160973,-18460093.071984563,74565739.43266548,183848506.85416096,69937516.52845924,0.49973540609287376,-0.05017806380749326,0,0.9704870906370644,5,149251196.9464177,60,0.40569330038144635,116083205.78455524,1.2857260095264824,1
Agroalimentaire,SAS,Bobo,9,73,13,274499593.43478394,-39610753.03674467,59075148.82316133,93221957.65024228,31726355.874488175,0.3396069060932511,-0.14430168198466006,0,0.6589508470054467,14,64429740.65430762,24,0.2347170713373568,22462503.424328152,2.868324132764587,0
Services,SA,Ouaga,5,16,7,125762962.15645659,17267051.91586454,64736021.74130833,100464830.80827194,20073164.294294585,0.7988427521553423,0.13729838753625492,0,0.19342959167995655,12,89376112.09260716,60,0.710671175042919,43855060.471190505,2.0379885726373717,0
Industrie,Entreprise Individuelle,Banfora,16,7,29,50000000.0,2831620.543506158,26873749.787257005,26730157.141077004,1638678.6500044472,0.5346031428215401,0.05663241087012316,0,0.29025122019090677,10,268524839.38911307,24,5.370496787782262,212980925.78171057,1.260792901540539,0
Agroalimentaire,SA,Banfora,9,171,3,327187719.0241272,18606160.99117486,137274082.42824867,106940589.24706337,44597332.40456086,0.3268478094655425,0.056866929622755254,0,0.9232892682362864,7,50661730.54564589,48,0.15483995150169447,40973341.72113893,1.2364559105392308,0
Commerce,Entreprise Individuelle,Koudougou,13,68,3,170811977.791237,14967112.97361612,24427277.383660756,78123761.62203154,-3859846.4611800043,0.4573669986861978,0.0876233222468077,1,0.9132179852766433,3,198542919.4869314,12,1.1623477583614577,211084147.4873146,0.9405865947316727,0
Agroalimentaire,Entreprise Individuelle,Ouahigouya,8,163,27,50000000.0,7322026.510949324,29018907.124786764,36773663.74442301,-892603.2346819247,0.7354732748884601,0.14644053021898648,0,0.24306319151251188,1,225183081.51352283,12,4.503661630270456,71273798.00684953,3.1594090368508545,0
Transport,SARL,Fada,4,107,29,230347330.02106404,20861501.867876254,48712322.11132169,104746208.02987382,-7364640.033506667,0.4547315917240948,0.09056541643425423,0,0.14976812734123657,4,103814208.01302229,60,0.4506855278223934,83306736.05249178,1.246168232393701,1
BTP,SA,Koudougou,11,120,2,50000000.0,2739163.550029798,22814126.946959384,22482414.31506498,8925846.180887341,0.4496482863012996,0.05478327100059596,1,0.5763878502046987,5,165140314.5645414,60,3.302806291290828,192602736.45440912,0.8574141655751172,0
BTP,SA,Banfora,18,81,14,65043867.24468717,4486184.5578159,23986201.050164238,20476038.480171505,921798.7385203869,0.3148035218008044,0.06897167631406995,0,0.7133814098857485,14,57436750.99070759,12,0.8830463719913435,43456171.04248334,1.3217167921802557,0
Industrie,Entreprise Individuelle,Banfora,23,199,2,343239087.3627309,17889064.260189354,37449792.41341742,144138803.5870282,45382239.183982596,0.4199370319228942,0.052118377302653784,0,0.02483440748001431,9,274140954.4767325,60,0.7986880415720942,218401867.82482225,1.2552134155584143,0
Agroalimentaire,SAS,Bobo,10,90,17,199026419.57355663,8669953.12467381,39601260.2451531,50236018.357358,25760380.933284294,0.25240879308885755,0.04356182030129698,2,0.052774582599281805,9,287000708.2136473,48,1.442023168725984,263897929.990897,1.0875443707479904,0
BTP,SA,Koudougou,13,99,4,313665188.9510761,7046880.251344745,173283802.20456097,121575851.23212662,-5476312.380506282,0.38759752600754627,0.022466249043797723,1,0.8320883176808307,10,150733616.1115911,48,0.48055576908504744,139026326.67812052,1.0842091545767139,0
Commerce,Entreprise Individuelle,Bobo,15,172,3,179041784.62942827,-7558695.356073786,30748570.71923324,130684405.88668613,-4068158.596316011,0.7299100942116399,-0.04221749337294864,0,0.9403773108366599,8,261642206.81977627,60,1.4613471786002927,307310562.85759544,0.8513934711089595,1
BTP,SAS,Banfora,18,13,22,221688825.8394009,28948451.39192509,90565759.35303167,150529157.8127285,37458431.61661078,0.6790110292783862,0.1305814638257697,0,0.4902951934841613,8,50969610.54338605,60,0.22991510893882497,31629398.514545,1.6114631620309605,0
Industrie,SA,Banfora,15,3,11,111085199.95326038,12708853.6423608,43767005.48188033,76837605.01075518,18256954.811013084,0.691699749769411,0.11440636239308306,2,0.507570620952662,7,209045480.14734674,12,1.8818481691107691,132623322.1247993,1.5762346832982645,1
Agroalimentaire,SARL,Bobo,16,177,2,123341523.82132226,7627691.613948225,56108072.07329202,40956741.0850899,3093132.737777166,0.33205963260533056,0.0618420413306878,1,0.6731778691606303,6,192882186.36921936,12,1.5638057678664377,140221660.59158897,1.3755520049859484,0
Agroalimentaire,SA,Banfora,22,80,18,155436544.48017314,4189755.8477577004,46395606.17912579,71581733.33516592,20914154.294268746,0.4605206167864636,0.02695476705152905,1,0.9978670249135722,9,195179779.19452578,12,1.2556878425679499,225465953.4329927,0.8656729595873649,0
Agroalimentaire,Entreprise Individuelle,Koudougou,19,190,18,322255997.61836183,-14131833.151110124,131243449.21461414,83405900.19013377,56017724.243799604,0.25881876770811535,-0.043852816566802996,0,0.6562482781371146,3,258100269.46707025,12,0.8009168840132208,175252213.80843872,1.4727361432888344,0
Agroalimentaire,SAS,Fada,11,92,25,416890325.53070927,-29217164.985511202,216282610.73400187,205857739.09783247,64055895.18060267,0.493793514723019,-0.07008357641381387,0,0.3976498583230128,13,263597583.29608652,12,0.6322947959047066,99899616.3100479,2.638624581679939,0
